country,x,y
Bolivia,2004,13084
Bolivia,2005,12325
Bolivia,2006,14910
Bolivia,2007,12757
Bolivia,2008,13773
Bolivia,2009,14408
Bolivia,2010,15456
Brazil,1993,230739
Brazil,1994,242154
Brazil,1995,258347
Brazil,1996,284783
Brazil,1997,300547
Brazil,1998,312289
Brazil,1999,320173
Brazil,2000,327984
Brazil,2001,337434
Brazil,2002,332267
Brazil,2003,321622
Brazil,2004,337826
Brazil,2005,347309
Brazil,2006,347668
Brazil,2007,363213
Brazil,2008,387675
Brazil,2009,367147
Brazil,2010,419754
Barbados,1993,1115
Barbados,1994,748
Barbados,1995,829
Barbados,1996,851
Barbados,1997,902
Barbados,1998,1140
Barbados,1999,1210
Barbados,2000,1188
Barbados,2001,1221
Barbados,2002,1228
Barbados,2003,1269
Barbados,2004,1294
Barbados,2005,1353
Barbados,2006,1371
Barbados,2007,1426
Barbados,2008,1635
Barbados,2009,1624
Barbados,2010,1503
Brunei Darussalam,1993,5589
Brunei Darussalam,1994,5409
Brunei Darussalam,1995,5515
Brunei Darussalam,1996,5596
Brunei Darussalam,1997,5812
Brunei Darussalam,1998,5985
Brunei Darussalam,1999,4598
Brunei Darussalam,2000,6527
Brunei Darussalam,2001,6197
Brunei Darussalam,2002,5321
Brunei Darussalam,2003,5357
Brunei Darussalam,2004,5361
Brunei Darussalam,2005,5126
Brunei Darussalam,2006,4822
Brunei Darussalam,2007,10176
Brunei Darussalam,2008,10583
Brunei Darussalam,2009,9094
Brunei Darussalam,2010,9160
Bhutan,1993,187
Bhutan,1994,213
Bhutan,1995,249
Bhutan,1996,304
Bhutan,1997,396
Bhutan,1998,385
Bhutan,1999,385
Bhutan,2000,400
Bhutan,2001,389
Bhutan,2002,418
Bhutan,2003,378
Bhutan,2004,308
Bhutan,2005,396
Bhutan,2006,392
Bhutan,2007,392
Bhutan,2008,422
Bhutan,2009,389
Bhutan,2010,477
Botswana,1993,3509
Botswana,1994,3509
Botswana,1995,3524
Botswana,1996,3139
Botswana,1997,3212
Botswana,1998,3832
Botswana,1999,3546
Botswana,2000,4276
Botswana,2001,4334
Botswana,2002,4485
Botswana,2003,4265
Botswana,2004,4378
Botswana,2005,4613
Botswana,2006,4646
Botswana,2007,4701
Botswana,2008,4980
Botswana,2009,4397
Botswana,2010,5233
Central African Republic,1993,224
Central African Republic,1994,235
Central African Republic,1995,235
Central African Republic,1996,235
Central African Republic,1997,246
Central African Republic,1998,249
Central African Republic,1999,264
Central African Republic,2000,268
Central African Republic,2001,246
Central African Republic,2002,246
Central African Republic,2003,235
Central African Republic,2004,213
Central African Republic,2005,213
Central African Republic,2006,227
Central African Republic,2007,235
Central African Republic,2008,235
Central African Republic,2009,235
Central African Republic,2010,264
Canada,1993,477920
Canada,1994,454492
Canada,1995,459790
Canada,1996,467884
Canada,1997,483234
Canada,1998,517219
Canada,1999,515415
Canada,2000,534484
Canada,2001,525690
Canada,2002,519163
Canada,2003,553185
Canada,2004,552349
Canada,2005,563072
Canada,2006,550233
Canada,2007,560802
Canada,2008,544975
Canada,2009,513937
Canada,2010,499137
Central Europe and the Baltics,1993,850469
Central Europe and the Baltics,1994,806018
Central Europe and the Baltics,1995,833179
Central Europe and the Baltics,1996,850682
Central Europe and the Baltics,1997,825167
Central Europe and the Baltics,1998,779733
Central Europe and the Baltics,1999,735747
Central Europe and the Baltics,2000,721937
Central Europe and the Baltics,2001,736964
Central Europe and the Baltics,2002,721376
Central Europe and the Baltics,2003,745145
Central Europe and the Baltics,2004,742457
Central Europe and the Baltics,2005,741933
Central Europe and the Baltics,2006,767958
Central Europe and the Baltics,2007,768328
Central Europe and the Baltics,2008,751533
Central Europe and the Baltics,2009,683598
Central Europe and the Baltics,2010,714834
Switzerland,1993,40762
Switzerland,1994,41320
Switzerland,1995,39233
Switzerland,1996,39930
Switzerland,1997,41466
Switzerland,1998,41829
Switzerland,1999,40700
Switzerland,2000,39050
Switzerland,2001,42963
Switzerland,2002,40718
Switzerland,2003,40205
Switzerland,2004,40392
Switzerland,2005,41375
Switzerland,2006,41877
Switzerland,2007,38019
Switzerland,2008,40392
Switzerland,2009,41598
Switzerland,2010,38757
Chile,1993,35475
Chile,1994,38889
Chile,1995,42457
Chile,1996,48518
Chile,1997,56171
Chile,1998,57715
Chile,1999,60883
Chile,2000,58694
Chile,2001,52757
Chile,2002,55361
Chile,2003,55078
Chile,2004,60047
Chile,2005,61730
Chile,2006,64393
Chile,2007,71154
Chile,2008,71224
Chile,2009,67267
Chile,2010,72258
China,1993,2878694
China,1994,3058241
China,1995,3320285
China,1996,3463089
China,1997,3469510
China,1998,3324345
China,1999,3318056
China,2000,3405180
China,2001,3487566
China,2002,3694242
China,2003,4525177
China,2004,5288166
China,2005,5790017
China,2006,6414463
China,2007,6791805
China,2008,7035444
China,2009,7692211
China,2010,8286892
Cote d'Ivoire,1993,5893
Cote d'Ivoire,1994,5251
Cote d'Ivoire,1995,7132
Cote d'Ivoire,1996,8379
Cote d'Ivoire,1997,8174
Cote d'Ivoire,1998,6912
Cote d'Ivoire,1999,6267
Cote d'Ivoire,2000,6791
Cote d'Ivoire,2001,7726
Cote d'Ivoire,2002,7286
Cote d'Ivoire,2003,5460
Cote d'Ivoire,2004,7664
Cote d'Ivoire,2005,7825
Cote d'Ivoire,2006,6997
Cote d'Ivoire,2007,6883
Cote d'Ivoire,2008,6872
Cote d'Ivoire,2009,5856
Cote d'Ivoire,2010,5805
Cameroon,1993,3898
Cameroon,1994,3817
Cameroon,1995,4364
Cameroon,1996,4602
Cameroon,1997,3216
Cameroon,1998,3209
Cameroon,1999,3080
Cameroon,2000,3432
Cameroon,2001,3421
Cameroon,2002,3418
Cameroon,2003,3795
Cameroon,2004,3957
Cameroon,2005,3696
Cameroon,2006,3828
Cameroon,2007,5834
Cameroon,2008,5545
Cameroon,2009,6674
Cameroon,2010,7235
"Congo, Dem. Rep.",1993,3410
"Congo, Dem. Rep.",1994,2479
"Congo, Dem. Rep.",1995,2967
"Congo, Dem. Rep.",1996,3249
"Congo, Dem. Rep.",1997,2926
"Congo, Dem. Rep.",1998,2534
"Congo, Dem. Rep.",1999,2248
"Congo, Dem. Rep.",2000,1646
"Congo, Dem. Rep.",2001,1566
"Congo, Dem. Rep.",2002,1544
"Congo, Dem. Rep.",2003,1698
"Congo, Dem. Rep.",2004,1936
"Congo, Dem. Rep.",2005,2226
"Congo, Dem. Rep.",2006,2417
"Congo, Dem. Rep.",2007,2604
"Congo, Dem. Rep.",2008,2820
"Congo, Dem. Rep.",2009,2721
"Congo, Dem. Rep.",2010,3040
"Congo, Rep.",1993,1544
"Congo, Rep.",1994,2149
"Congo, Rep.",1995,1566
